"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"UNL","2021-07-19","19700","20185","19600","19600","-0.96 %","230.00"
"UNL","2021-07-18","19780","19800","19780","19790","2.04 %","30.00"
"UNL","2021-07-15","19441","19441","19395","19395","-2.00 %","180.00"
"UNL","2021-07-13","19510","19790","19503","19790","-0.55 %","40.00"
"UNL","2021-07-12","19900","19900","19900","19900","-0.40 %","10.00"
"UNL","2021-07-11","19980","19980","19980","19980","0.91 %","10.00"
"UNL","2021-07-08","19700","19800","19698","19800","2.51 %","40.00"
"UNL","2021-07-07","19351","19351","19315","19315","-1.95 %","60.00"
"UNL","2021-07-06","19700","19700","19306","19700","0.00 %","54.00"
"UNL","2021-07-05","19700","19700","19700","19700","1.81 %","10.00"
"UNL","2021-07-04","19350","19350","19350","19350","-1.53 %","20.00"
"UNL","2021-07-01","19800","19800","19600","19650","-1.73 %","30.00"
"UNL","2021-06-30","20000","20000","19995","19995","0.48 %","30.00"
"UNL","2021-06-29","20000","20090","19800","19900","1.02 %","65.00"
"UNL","2021-06-28","20000","20000","19700","19700","-1.94 %","40.00"
"UNL","2021-06-27","20500","20500","19700","20089","-0.20 %","60.00"
"UNL","2021-06-24","19750","20130","19737","20130","-0.04 %","30.00"
"UNL","2021-06-23","19990","20300","19900","20139","0.75 %","50.00"
"UNL","2021-06-22","19605","19997","19605","19990","4.00 %","50.00"
"UNL","2021-06-21","19300","19300","19221","19221","-1.95 %","30.00"
"UNL","2021-06-20","19604","19604","19604","19604","-1.98 %","40.00"
"UNL","2021-06-17","20093","20094","19800","20000","1.52 %","70.00"
"UNL","2021-06-16","20397","20397","19700","19700","-1.49 %","90.00"
"UNL","2021-06-15","19900","19998","19816","19998","0.00 %","60.00"
"UNL","2021-06-14","19740","20000","19600","19998","1.31 %","141.00"
"UNL","2021-06-13","19412","19740","19451","19740","1.69 %","80.00"
"UNL","2021-06-10","19310","19696","19412","19412","0.53 %","30.00"
"UNL","2021-06-09","19320","19320","19310","19310","-0.02 %","45.00"
"UNL","2021-06-08","19930","20050","19610","19610","-0.58 %","90.00"
"UNL","2021-06-07","19700","19810","19700","19725","0.64 %","90.00"
"UNL","2021-06-06","20000","20000","19600","19600","-1.14 %","90.00"
"UNL","2021-06-03","20200","20200","19826","19826","-0.87 %","95.00"
"UNL","2021-06-02","19894","20000","19894","20000","0.53 %","55.00"
"UNL","2021-06-01","20300","20000","19894","19894","-2.00 %","50.00"
"UNL","2021-05-31","20001","20300","20000","20300","0.50 %","80.00"
"UNL","2021-05-30","20000","20800","20000","20200","1.00 %","255.00"
"UNL","2021-05-27","19700","20400","19676","20000","0.00 %","145.00"
"UNL","2021-05-25","20552","20552","19900","20000","-0.74 %","110.00"
"UNL","2021-05-24","20552","20552","20141","20150","0.00 %","80.00"
"UNL","2021-05-23","20400","20400","20150","20150","-1.63 %","40.00"
